customer_id,signup_date,zone,area,home_lat,home_lng,vehicle_size,is_subscriber,total_bookings,avg_rating,complaints,days_since_last_booking,churned
U02238,2025-09-18,north,Golf Course Road,28.45084,77.12464,hatchback,1,30,4.27,0,52,1
U02239,2025-11-19,west,New Gurgaon,28.40963,76.95386,sedan,0,10,3.3,3,151,
U02240,2024-12-07,north,Golf Course Road,28.45658,77.0982,suv,0,9,3.78,0,74,
U02241,2024-04-30,north,Golf Course Road,28.44945,77.09396,hatchback,0,6,3.83,0,180,
U02242,2024-03-08,west,Sector 14,28.45291,77.05005,sedan,0,6,4.67,0,62,
U02243,2025-10-11,north,DLF Phase 3,28.49035,77.10637,hatchback,1,27,3.78,2,4,1
U02244,2025-07-05,west,Palam Vihar,28.5244,77.03748,sedan,0,4,4.0,0,102,
U02245,2025-10-14,north,Udyog Vihar,28.5209,77.09111,sedan,0,13,3.0,3,108,
U02246,2025-10-25,west,Sector 14,28.45479,77.01684,sedan,0,8,4.25,0,56,
U02247,2025-02-24,west,Palam Vihar,28.51637,77.0411,suv,0,14,3.64,0,0,
U02248,2024-08-21,north,Golf Course Road,28.42486,77.10205,sedan,0,7,4.14,0,30,
U02249,2024-11-19,west,Palam Vihar,28.49393,77.03438,hatchback,0,6,3.33,0,155,
U02250,2025-11-12,north,DLF Phase 3,28.47211,77.09657,hatchback,0,11,3.45,1,108,
U02251,2025-02-20,east,Sector 56,28.40798,77.09403,sedan,1,27,3.33,1,26,1
U02252,2024-11-27,west,Palam Vihar,28.51077,77.03685,hatchback,1,32,3.81,0,68,1
U02253,2025-09-12,north,Udyog Vihar,28.49538,77.09396,hatchback,0,7,4.14,0,100,
U02254,2024-12-27,north,Udyog Vihar,28.49437,77.06726,hatchback,0,3,4.33,0,5,
U02255,2024-06-03,north,Golf Course Road,28.44736,77.10519,sedan,0,13,3.77,0,8,
U02256,2025-07-23,north,Udyog Vihar,28.50234,77.09518,sedan,1,24,4.42,1,5,0
U02257,2024-07-02,east,Sector 56,28.42532,77.11354,sedan,0,8,3.5,0,20,
U02258,2024-06-26,west,Palam Vihar,28.52759,77.04082,suv,0,11,3.36,0,40,
U02259,2024-09-21,north,Golf Course Road,28.44101,77.12132,sedan,0,5,3.8,0,227,
U02260,2024-06-21,west,New Gurgaon,28.41575,76.99158,hatchback,0,7,4.0,0,88,
U02261,2024-10-31,south,Sohna Road,28.41023,77.03435,sedan,1,32,4.41,0,13,0
U02262,2024-06-25,north,Cyber Hub,28.50276,77.10273,hatchback,0,9,3.89,0,49,
U02263,2024-04-05,west,Sector 14,28.4704,77.04234,hatchback,0,4,3.75,0,167,
U02264,2025-09-16,north,Cyber Hub,28.47557,77.08519,hatchback,1,28,4.04,0,21,0
U02265,2024-07-08,west,Palam Vihar,28.50685,77.03464,sedan,1,29,4.07,0,21,0
U02266,2025-05-10,north,Cyber Hub,28.5095,77.0748,sedan,0,10,4.6,0,79,
U02267,2024-07-26,west,Sector 14,28.46868,77.00876,suv,1,41,3.22,4,11,1
U02268,2024-03-02,north,DLF Phase 3,28.49118,77.09872,sedan,0,8,4.62,0,88,
U02269,2025-08-06,east,Sector 56,28.42554,77.11272,hatchback,1,28,4.46,0,38,0
U02270,2024-08-13,south,Sohna Road,28.39632,77.03254,sedan,1,23,3.74,0,2,1
U02271,2025-10-04,north,Golf Course Road,28.46373,77.07922,hatchback,0,14,4.07,0,123,
U02272,2024-05-30,south,Sohna Road,28.40501,77.03952,suv,0,11,3.73,0,113,
U02273,2025-03-08,west,New Gurgaon,28.42515,76.97487,sedan,0,6,3.83,0,43,
U02274,2025-09-09,north,DLF Phase 3,28.49872,77.08174,hatchback,0,9,3.44,0,74,
U02275,2024-06-30,north,Golf Course Road,28.43855,77.10711,suv,0,10,3.8,0,33,
U02276,2025-03-30,north,Cyber Hub,28.48152,77.07665,hatchback,0,7,3.71,0,130,
U02277,2024-05-03,north,Cyber Hub,28.48479,77.08986,suv,0,8,4.5,0,91,
U02278,2024-01-31,north,DLF Phase 3,28.4992,77.08568,hatchback,0,4,3.5,0,170,
U02279,2025-03-26,north,Cyber Hub,28.49089,77.08597,sedan,0,8,4.38,0,65,
U02280,2025-05-11,east,Sector 56,28.39624,77.09334,suv,0,14,3.43,0,16,
U02281,2025-03-25,north,Cyber Hub,28.47479,77.07505,hatchback,0,10,3.4,0,5,
U02282,2024-08-26,north,Cyber Hub,28.48049,77.0941,sedan,0,3,4.0,0,231,
U02283,2025-07-12,north,DLF Phase 3,28.50427,77.10819,sedan,1,30,4.23,0,38,0
U02284,2025-10-02,north,Udyog Vihar,28.52134,77.09589,sedan,1,31,4.06,0,31,0
U02285,2025-09-23,north,Udyog Vihar,28.51584,77.09615,hatchback,1,25,3.36,2,47,0
U02286,2025-02-07,west,Sector 14,28.48403,77.03563,hatchback,0,9,3.89,0,136,
U02287,2025-09-05,north,Cyber Hub,28.4898,77.09461,hatchback,1,30,3.67,2,29,0
U02288,2024-07-25,west,Sector 14,28.46809,77.04597,hatchback,1,31,4.55,0,1,0
U02289,2025-11-03,south,Sohna Road,28.39729,77.02739,hatchback,0,9,3.89,0,26,
U02290,2024-06-22,east,Sector 56,28.39432,77.10554,sedan,0,6,3.67,0,16,
U02291,2024-01-07,north,Udyog Vihar,28.4891,77.08823,suv,0,8,4.38,0,7,
U02292,2025-10-26,west,Sector 14,28.48822,77.02928,hatchback,1,23,4.61,0,5,0
U02293,2025-09-06,north,Golf Course Road,28.4543,77.12036,sedan,0,6,3.67,0,26,
U02294,2025-04-25,east,Sector 56,28.43244,77.0997,sedan,0,8,3.62,0,7,
U02295,2024-10-13,west,Palam Vihar,28.52914,77.01922,hatchback,0,8,3.88,0,162,
U02296,2024-09-08,north,Cyber Hub,28.48056,77.07823,hatchback,0,8,4.5,0,121,
U02297,2025-07-03,west,New Gurgaon,28.43071,76.97815,hatchback,0,8,4.12,0,33,
U02298,2024-08-28,north,DLF Phase 3,28.50669,77.09246,hatchback,1,25,3.4,0,3,0
U02299,2025-10-01,north,DLF Phase 3,28.50628,77.08229,suv,1,38,3.87,0,17,0
U02300,2024-10-29,north,Golf Course Road,28.43231,77.11459,suv,1,23,3.61,0,67,1
U02301,2024-08-26,south,Sohna Road,28.41813,77.04065,hatchback,0,9,4.33,0,206,
U02302,2025-01-16,east,Sector 56,28.42448,77.09459,sedan,0,4,3.75,0,2,
U02303,2025-03-02,south,Sohna Road,28.42186,77.02373,suv,1,29,3.24,2,11,0
U02304,2025-03-24,west,Sector 14,28.46596,77.0118,suv,0,8,3.38,0,122,
U02305,2025-06-10,south,Sohna Road,28.40301,77.00859,suv,1,34,4.12,0,33,0
U02306,2025-08-15,west,Sector 14,28.46489,77.01716,hatchback,0,6,3.0,0,180,
U02307,2025-04-09,east,Sector 56,28.42963,77.09672,suv,0,9,3.33,0,52,
U02308,2025-03-11,north,DLF Phase 3,28.49745,77.08603,hatchback,1,29,4.28,0,10,1
U02309,2025-09-04,north,DLF Phase 3,28.4961,77.0909,hatchback,1,24,4.25,0,4,0
U02310,2024-04-21,north,Golf Course Road,28.44837,77.11343,hatchback,0,9,4.44,0,25,
U02311,2024-03-30,south,Manesar,28.3842,76.97184,suv,0,12,3.67,0,0,
U02312,2025-09-29,north,Cyber Hub,28.49741,77.10401,suv,1,20,3.55,0,11,0
U02313,2025-11-03,south,Manesar,28.34095,76.92273,hatchback,0,8,3.12,0,10,
U02314,2024-07-16,north,Cyber Hub,28.50723,77.09848,sedan,0,13,3.77,0,86,
U02315,2025-03-06,south,Sohna Road,28.40306,77.03113,suv,1,37,4.43,0,18,0
U02316,2025-03-05,north,Udyog Vihar,28.5224,77.08022,sedan,0,1,3.0,0,66,
U02317,2025-05-22,south,Sohna Road,28.39665,77.03614,sedan,0,4,3.5,0,49,
U02318,2024-09-03,west,New Gurgaon,28.42077,76.98967,suv,1,29,3.97,0,26,1
U02319,2025-03-26,west,Palam Vihar,28.52258,77.01534,suv,1,25,3.36,1,38,1
U02320,2025-01-11,north,Cyber Hub,28.50541,77.08005,hatchback,0,12,3.5,1,0,
U02321,2025-06-17,north,Udyog Vihar,28.50763,77.10116,sedan,0,7,3.57,0,81,
U02322,2024-01-25,north,Udyog Vihar,28.50051,77.072,sedan,0,7,3.86,0,17,
U02323,2024-04-10,west,Palam Vihar,28.51537,77.04182,hatchback,0,8,4.0,0,152,
U02324,2024-11-15,east,Sector 56,28.40916,77.10268,sedan,0,6,3.67,0,11,
U02325,2025-04-16,west,New Gurgaon,28.43162,76.98596,sedan,0,19,4.53,0,74,
U02326,2024-09-05,north,Cyber Hub,28.48672,77.0685,suv,1,39,3.92,0,23,1
U02327,2024-01-23,north,DLF Phase 3,28.4808,77.07927,suv,1,25,3.24,1,18,0
U02328,2025-07-12,north,Cyber Hub,28.48161,77.07983,suv,1,23,3.22,3,31,1
U02329,2024-02-21,north,DLF Phase 3,28.48828,77.08634,sedan,0,5,4.8,0,52,
U02330,2024-05-28,west,Palam Vihar,28.52097,77.03339,hatchback,0,8,4.62,0,157,
U02331,2025-06-01,north,Golf Course Road,28.44359,77.09771,sedan,0,5,3.2,0,4,
U02332,2024-04-22,north,DLF Phase 3,28.48243,77.09089,sedan,0,13,3.23,0,80,
U02333,2025-03-21,south,Sohna Road,28.42586,77.0278,hatchback,0,9,4.44,0,95,
U02334,2025-04-16,north,Golf Course Road,28.43953,77.10181,hatchback,0,11,4.55,0,46,
U02335,2024-09-30,north,DLF Phase 3,28.46441,77.08786,sedan,1,26,4.0,0,83,0
U02336,2025-04-20,west,Sector 14,28.44188,77.01614,hatchback,1,30,4.33,0,5,1
U02337,2024-06-16,north,Udyog Vihar,28.49726,77.06541,sedan,1,26,3.62,0,39,0
U02338,2024-10-13,west,New Gurgaon,28.41163,76.97546,hatchback,1,30,4.33,0,64,1
U02339,2024-08-16,south,Sohna Road,28.40329,77.03662,suv,0,9,3.11,1,119,
U02340,2025-05-30,north,Golf Course Road,28.43339,77.09256,suv,0,10,3.5,0,136,
U02341,2025-09-27,north,Golf Course Road,28.4295,77.09473,hatchback,1,33,4.0,0,17,0
U02342,2025-01-27,north,Udyog Vihar,28.50576,77.08353,sedan,0,6,4.17,0,37,
U02343,2024-05-08,north,Cyber Hub,28.48894,77.09395,sedan,1,34,4.35,0,13,0
U02344,2025-03-04,north,Golf Course Road,28.44279,77.10525,suv,0,7,4.29,0,129,
U02345,2024-01-22,south,Manesar,28.35275,76.94369,sedan,1,32,3.25,4,5,1
U02346,2024-03-28,north,Udyog Vihar,28.50327,77.0712,suv,1,28,3.14,5,80,1
U02347,2025-08-20,north,Cyber Hub,28.491,77.10464,sedan,0,5,3.4,1,218,
U02348,2024-09-16,north,Cyber Hub,28.48844,77.10367,sedan,0,11,3.36,0,15,
U02349,2024-05-19,north,Cyber Hub,28.48091,77.08925,suv,1,24,3.96,0,57,1
U02350,2025-03-01,north,Udyog Vihar,28.49736,77.07932,sedan,1,27,4.59,0,4,0
U02351,2025-05-19,south,Sohna Road,28.40059,77.03223,hatchback,0,5,3.8,0,48,
U02352,2025-07-31,north,Udyog Vihar,28.49647,77.08112,sedan,0,6,3.67,0,15,
U02353,2025-04-16,north,Cyber Hub,28.49154,77.09797,hatchback,1,23,4.48,0,10,0
U02354,2025-06-06,west,Sector 14,28.47404,77.02543,sedan,0,7,3.29,0,19,
U02355,2024-06-23,south,Sohna Road,28.40552,77.04352,hatchback,1,38,4.08,0,15,0
U02356,2024-04-21,west,New Gurgaon,28.41837,76.99689,hatchback,1,29,3.34,1,15,0
U02357,2025-01-22,north,DLF Phase 3,28.48546,77.0943,sedan,0,4,4.25,0,13,
U02358,2025-10-16,west,Palam Vihar,28.50266,77.03092,hatchback,0,8,3.5,0,13,
U02359,2024-02-29,north,Cyber Hub,28.49024,77.1121,hatchback,0,8,3.62,0,73,
U02360,2025-07-29,west,Palam Vihar,28.51576,77.04002,sedan,0,7,3.71,0,110,
U02361,2024-05-25,west,Palam Vihar,28.50416,77.04031,sedan,0,9,4.11,0,3,
U02362,2024-02-05,south,Manesar,28.36076,76.91447,sedan,0,13,3.54,0,52,
U02363,2025-07-18,west,Palam Vihar,28.49383,77.03163,suv,1,22,4.18,0,0,1
U02364,2024-12-29,west,Sector 14,28.45201,77.04097,sedan,1,34,3.71,0,0,1
U02365,2024-01-16,north,Udyog Vihar,28.51421,77.09161,sedan,1,31,4.45,0,55,0
U02366,2025-08-30,west,New Gurgaon,28.43054,76.9824,suv,1,33,4.12,0,61,1
U02367,2025-03-18,north,DLF Phase 3,28.51708,77.10351,sedan,0,8,3.88,1,123,
U02368,2025-06-29,south,Manesar,28.3632,76.93974,sedan,0,9,3.78,1,37,
U02369,2025-01-28,south,Sohna Road,28.41582,77.03954,suv,0,16,3.44,0,60,
U02370,2024-01-27,north,Golf Course Road,28.45789,77.09125,hatchback,1,31,3.68,0,15,0
U02371,2024-03-08,north,Golf Course Road,28.42657,77.08938,sedan,0,5,3.8,0,134,
U02372,2024-01-12,north,Udyog Vihar,28.49884,77.09486,sedan,0,7,4.29,0,70,
U02373,2024-12-06,north,Udyog Vihar,28.5058,77.10517,sedan,0,12,3.5,0,102,
U02374,2025-02-26,west,Palam Vihar,28.51845,77.05789,sedan,0,6,3.5,0,46,
U02375,2024-04-17,north,DLF Phase 3,28.49482,77.09891,suv,0,10,4.7,0,12,
U02376,2025-02-03,west,Sector 14,28.47289,77.02962,hatchback,1,27,4.59,0,39,0
U02377,2025-04-28,south,Sohna Road,28.40572,77.04548,sedan,1,25,4.08,0,37,0
U02378,2025-03-30,south,Sohna Road,28.41456,77.0322,hatchback,1,27,3.19,3,2,1
U02379,2024-06-29,north,Cyber Hub,28.48535,77.08126,suv,1,27,4.04,0,110,0
U02380,2024-04-24,north,Udyog Vihar,28.48544,77.08503,hatchback,0,7,3.57,0,254,
U02381,2025-07-23,west,Sector 14,28.45731,77.03773,hatchback,0,4,4.25,0,80,
U02382,2024-10-23,north,Cyber Hub,28.49642,77.08297,sedan,1,28,4.54,0,1,0
U02383,2025-07-17,north,Udyog Vihar,28.52009,77.08547,hatchback,0,8,3.5,0,209,
U02384,2024-09-02,north,Golf Course Road,28.43479,77.09748,suv,0,10,4.5,0,88,
U02385,2024-11-22,north,Golf Course Road,28.44012,77.11041,sedan,1,27,3.89,0,21,0
U02386,2025-04-01,east,Sector 56,28.40417,77.10837,hatchback,0,5,4.4,0,54,
U02387,2024-03-10,south,Sohna Road,28.39727,77.0163,hatchback,0,8,3.0,2,24,
U02388,2025-02-01,north,Cyber Hub,28.49163,77.09447,hatchback,0,10,4.3,0,39,
U02389,2025-09-08,north,Golf Course Road,28.44215,77.09804,suv,0,10,4.5,0,54,
U02390,2024-10-30,north,Udyog Vihar,28.52279,77.09426,sedan,0,7,3.29,1,309,
U02391,2024-07-28,north,Golf Course Road,28.47868,77.0824,hatchback,0,11,4.36,0,35,
U02392,2025-04-06,north,DLF Phase 3,28.50442,77.10013,sedan,1,30,4.5,0,18,1
U02393,2024-05-11,west,Palam Vihar,28.49518,77.02862,sedan,1,32,4.19,0,25,0
U02394,2025-06-23,west,Palam Vihar,28.51509,77.05308,hatchback,1,33,3.48,1,11,0
U02395,2025-02-26,north,Golf Course Road,28.44973,77.10257,sedan,1,26,3.81,0,34,1
U02396,2024-12-16,north,Golf Course Road,28.4439,77.08079,hatchback,0,6,4.5,0,51,
U02397,2024-04-30,north,Udyog Vihar,28.50219,77.08612,hatchback,0,10,4.3,0,38,
U02398,2024-02-13,south,Manesar,28.36157,76.94702,suv,0,8,4.5,0,66,
U02399,2025-08-29,south,Sohna Road,28.41853,77.02599,hatchback,0,11,3.36,1,92,
U02400,2024-05-31,west,New Gurgaon,28.4209,76.99611,hatchback,0,10,3.2,0,75,
U02401,2025-07-27,south,Manesar,28.34992,76.92972,suv,0,6,4.0,0,100,
U02402,2024-09-30,north,Golf Course Road,28.43711,77.08442,suv,0,13,4.54,0,9,
U02403,2025-07-02,south,Sohna Road,28.42529,77.04664,suv,0,8,3.75,0,95,
U02404,2025-05-22,south,Sohna Road,28.41784,77.03972,hatchback,0,10,4.5,0,3,
U02405,2024-11-03,north,DLF Phase 3,28.50699,77.08913,sedan,0,11,3.82,0,65,
U02406,2025-11-11,north,DLF Phase 3,28.48615,77.11199,sedan,0,8,3.12,2,159,
U02407,2024-11-25,south,Sohna Road,28.41074,77.03192,suv,1,35,3.71,0,11,0
U02408,2025-09-16,north,Golf Course Road,28.4522,77.10106,sedan,1,27,3.44,0,46,1
U02409,2025-09-27,south,Manesar,28.35534,76.91692,hatchback,0,3,3.33,1,85,
U02410,2024-03-12,west,Palam Vihar,28.51771,77.03661,suv,1,23,3.22,2,62,0
U02411,2025-08-06,north,DLF Phase 3,28.48958,77.11501,suv,1,21,3.62,0,20,0
U02412,2025-10-18,west,Palam Vihar,28.51504,77.04183,hatchback,1,16,4.0,0,48,0
U02413,2024-05-14,north,Golf Course Road,28.441,77.09762,suv,0,9,3.78,0,30,
U02414,2025-11-12,north,DLF Phase 3,28.49635,77.0828,suv,0,9,3.67,0,136,
U02415,2024-05-07,north,DLF Phase 3,28.49766,77.11203,suv,0,8,4.0,0,55,
U02416,2024-02-29,north,DLF Phase 3,28.48157,77.08841,suv,0,16,3.88,0,74,
U02417,2024-06-12,east,Sector 56,28.40391,77.10827,suv,1,33,4.39,0,44,0
U02418,2024-11-26,north,Cyber Hub,28.48367,77.10523,hatchback,0,7,3.14,0,113,
U02419,2024-08-22,south,Sohna Road,28.4096,77.04624,sedan,0,5,4.0,0,127,
U02420,2024-07-14,north,DLF Phase 3,28.50006,77.09796,suv,1,23,4.22,0,21,0
U02421,2025-01-25,north,Cyber Hub,28.50773,77.06293,suv,1,25,4.28,0,3,0
U02422,2024-06-03,north,Cyber Hub,28.49771,77.07174,suv,0,6,4.17,0,24,
U02423,2025-08-02,north,Golf Course Road,28.46304,77.09943,suv,0,8,4.12,0,143,
U02424,2025-03-07,west,New Gurgaon,28.41346,76.98345,suv,0,9,3.33,1,102,
U02425,2024-09-13,west,Palam Vihar,28.51465,77.03522,hatchback,1,19,3.95,0,3,1
U02426,2024-08-12,west,New Gurgaon,28.40151,76.95854,hatchback,1,31,4.19,0,4,0
U02427,2025-03-22,west,Sector 14,28.48484,77.03151,sedan,0,12,3.75,0,83,
U02428,2024-10-22,west,Sector 14,28.47151,77.0401,hatchback,1,30,3.77,0,17,0
U02429,2025-02-05,north,DLF Phase 3,28.50755,77.08872,hatchback,0,6,3.5,0,30,
U02430,2025-01-08,east,Sector 56,28.4164,77.09325,sedan,1,24,4.25,0,46,0
U02431,2024-12-31,north,Cyber Hub,28.49284,77.09622,sedan,0,4,3.0,1,298,
U02432,2025-09-01,north,Cyber Hub,28.49615,77.09795,sedan,0,9,3.67,0,53,
U02433,2025-09-18,west,Palam Vihar,28.50947,77.03705,suv,0,7,4.43,0,76,
U02434,2025-03-15,north,DLF Phase 3,28.48983,77.09539,hatchback,1,31,3.97,0,5,0
U02435,2025-05-12,east,Sector 56,28.42655,77.09194,hatchback,0,13,3.46,0,24,
U02436,2025-02-07,north,Cyber Hub,28.50436,77.10053,hatchback,0,6,3.5,0,19,
U02437,2024-08-23,north,DLF Phase 3,28.49376,77.10069,sedan,1,26,3.42,1,3,0
U02438,2024-11-02,north,Cyber Hub,28.48324,77.09199,sedan,0,15,3.6,0,4,
U02439,2024-05-04,west,Sector 14,28.46418,77.0124,sedan,0,8,3.5,0,51,
U02440,2025-03-27,west,Sector 14,28.46143,77.01106,hatchback,0,7,4.29,0,1,
U02441,2025-09-09,west,Palam Vihar,28.51528,77.01397,hatchback,0,9,3.78,0,46,
U02442,2024-02-21,north,Udyog Vihar,28.50813,77.09836,suv,0,12,4.08,0,0,
U02443,2024-01-30,west,Sector 14,28.45647,77.02001,sedan,0,7,3.86,0,75,
U02444,2024-01-16,east,Sector 56,28.4355,77.10342,sedan,0,7,4.71,0,54,
U02445,2025-03-02,west,Sector 14,28.48505,77.03561,suv,0,9,3.33,0,115,
U02446,2025-06-22,south,Manesar,28.35704,76.92799,suv,0,6,3.5,0,93,
U02447,2024-07-27,north,DLF Phase 3,28.521,77.09798,hatchback,1,34,3.91,0,9,1
U02448,2025-06-26,north,Cyber Hub,28.50512,77.0945,suv,1,27,3.44,0,57,0
U02449,2025-06-21,north,Udyog Vihar,28.48659,77.0925,hatchback,0,5,4.0,0,208,
U02450,2024-06-06,south,Sohna Road,28.41523,77.04533,sedan,0,11,3.91,0,31,
U02451,2024-01-03,west,Palam Vihar,28.51792,77.03416,hatchback,0,12,4.75,0,166,
U02452,2025-08-26,south,Sohna Road,28.42937,77.03079,sedan,1,31,4.81,0,31,0
U02453,2025-09-27,north,Cyber Hub,28.48629,77.09529,sedan,0,7,4.43,0,30,
U02454,2025-10-17,north,Cyber Hub,28.50403,77.07329,hatchback,0,6,4.67,0,42,
U02455,2025-09-21,north,Golf Course Road,28.43247,77.10357,sedan,1,20,4.55,0,81,1
U02456,2024-11-20,north,Cyber Hub,28.47937,77.10138,hatchback,0,13,3.69,0,42,
U02457,2024-09-25,east,Sector 56,28.42543,77.12552,hatchback,0,4,3.5,0,116,
U02458,2024-08-31,north,Cyber Hub,28.48121,77.08778,suv,1,27,4.52,0,43,1
U02459,2025-08-28,west,Palam Vihar,28.50321,77.01203,suv,1,30,3.8,0,29,0
U02460,2024-06-20,north,Udyog Vihar,28.48521,77.08455,suv,1,25,3.44,1,37,0
U02461,2024-12-03,west,Palam Vihar,28.5069,77.05519,sedan,0,11,3.73,0,8,
U02462,2025-07-19,south,Manesar,28.33799,76.93024,hatchback,0,12,3.08,0,112,
U02463,2025-09-21,north,Udyog Vihar,28.49032,77.07854,sedan,1,28,3.21,2,42,0
U02464,2025-09-12,north,DLF Phase 3,28.51739,77.10784,hatchback,1,28,3.75,0,2,1
U02465,2025-07-04,east,Sector 56,28.4075,77.09338,hatchback,0,6,4.33,0,87,
U02466,2024-12-13,south,Sohna Road,28.4046,77.05218,hatchback,0,8,3.62,0,117,
U02467,2024-02-05,north,Cyber Hub,28.51072,77.08101,suv,0,13,4.08,0,3,
U02468,2025-06-23,west,New Gurgaon,28.42288,76.96328,hatchback,0,10,4.2,0,3,
U02469,2025-07-28,north,Udyog Vihar,28.50182,77.07008,sedan,1,29,3.34,2,3,1
U02470,2025-02-04,south,Manesar,28.38739,76.95073,suv,0,9,2.89,3,6,
U02471,2025-07-12,west,Sector 14,28.4723,77.02313,suv,0,2,5.0,0,110,
U02472,2025-05-21,north,Golf Course Road,28.4408,77.10714,suv,0,9,3.56,0,121,
U02473,2024-07-15,north,Cyber Hub,28.49739,77.09246,sedan,0,8,4.62,0,84,
U02474,2024-01-11,west,Sector 14,28.47434,77.05261,suv,0,6,4.17,0,11,
U02475,2025-04-01,west,New Gurgaon,28.42564,76.9794,suv,1,30,4.5,0,11,0
U02476,2025-01-17,north,DLF Phase 3,28.49438,77.10173,sedan,0,12,3.25,1,4,
U02477,2025-03-04,south,Manesar,28.32812,76.94218,sedan,0,9,4.11,0,11,
U02478,2025-11-20,north,Golf Course Road,28.45344,77.08016,sedan,0,6,4.33,0,175,
U02479,2025-11-08,east,Sector 56,28.40534,77.09341,hatchback,0,7,3.71,0,95,
U02480,2024-01-28,north,DLF Phase 3,28.483,77.11166,sedan,0,5,4.0,0,192,
U02481,2025-09-25,north,Golf Course Road,28.45974,77.10374,suv,0,9,4.33,0,38,
U02482,2025-07-23,west,Palam Vihar,28.51639,77.04051,suv,1,28,4.39,0,68,1
U02483,2025-11-11,north,Golf Course Road,28.44664,77.10279,hatchback,0,6,4.0,0,164,
U02484,2024-12-07,east,Sector 56,28.4184,77.09913,sedan,0,5,4.2,0,47,
U02485,2024-11-07,north,Udyog Vihar,28.50856,77.08393,sedan,0,5,3.6,0,52,
U02486,2025-02-01,north,Golf Course Road,28.44039,77.10675,suv,1,32,4.38,0,21,1
U02487,2025-07-28,west,Sector 14,28.45993,77.01822,hatchback,0,13,4.15,0,42,
U02488,2025-09-06,south,Sohna Road,28.39706,77.04295,sedan,1,29,4.62,0,33,0
U02489,2024-12-09,north,Udyog Vihar,28.49703,77.06879,sedan,1,25,3.88,0,11,0
U02490,2024-09-25,west,Palam Vihar,28.51742,77.05084,sedan,0,13,4.08,0,95,
U02491,2024-05-30,west,Sector 14,28.49275,77.02626,suv,0,9,4.0,0,22,
U02492,2024-03-17,north,Cyber Hub,28.50563,77.09801,hatchback,1,24,3.21,2,3,0
U02493,2025-04-17,north,Udyog Vihar,28.49919,77.07005,sedan,0,9,4.56,0,80,
U02494,2025-09-04,east,Sector 56,28.44018,77.10345,sedan,1,30,4.37,0,3,0
U02495,2024-03-04,east,Sector 56,28.43081,77.06676,hatchback,0,10,3.5,0,3,
U02496,2024-12-09,north,Cyber Hub,28.48783,77.09176,sedan,1,24,3.46,2,13,0
U02497,2025-07-07,north,Cyber Hub,28.50418,77.09283,hatchback,1,24,3.58,1,17,1
U02498,2024-01-08,west,Sector 14,28.46755,77.04156,hatchback,0,5,4.2,0,102,
U02499,2024-07-18,north,Cyber Hub,28.49646,77.07945,sedan,0,9,3.44,0,145,
U02500,2024-01-02,east,Sector 56,28.40563,77.10989,sedan,0,10,4.0,0,31,
U02501,2024-06-18,north,Golf Course Road,28.4396,77.10809,suv,1,30,4.2,0,17,0
U02502,2025-10-20,north,DLF Phase 3,28.49789,77.08836,sedan,0,6,3.17,0,160,
U02503,2024-09-18,north,Udyog Vihar,28.50922,77.06741,sedan,0,9,3.67,0,99,
U02504,2024-01-23,north,Udyog Vihar,28.5033,77.09468,sedan,1,27,3.85,0,17,0
U02505,2025-06-02,west,Sector 14,28.46263,77.00262,hatchback,0,10,3.6,0,4,
U02506,2024-12-07,west,Palam Vihar,28.50003,77.04258,suv,0,6,4.0,0,116,
U02507,2024-03-30,north,Udyog Vihar,28.48614,77.09044,hatchback,1,31,3.87,0,20,0
U02508,2024-07-04,north,Udyog Vihar,28.51478,77.08851,suv,1,31,3.81,1,1,0
U02509,2024-08-09,north,Udyog Vihar,28.52531,77.06526,hatchback,0,7,3.71,1,122,
U02510,2024-04-25,south,Manesar,28.34731,76.93215,sedan,1,24,2.96,6,12,1
U02511,2025-10-24,south,Sohna Road,28.39714,77.03657,sedan,1,25,3.8,0,1,0
U02512,2024-11-21,south,Sohna Road,28.40592,77.03892,sedan,0,10,4.8,0,178,
U02513,2025-07-11,north,Udyog Vihar,28.51195,77.08505,hatchback,1,25,3.24,1,35,1
U02514,2024-09-28,north,Golf Course Road,28.45341,77.10361,suv,1,33,3.45,1,25,0
U02515,2024-01-26,south,Manesar,28.34709,76.94316,suv,1,31,3.77,0,7,1
U02516,2025-06-02,north,Golf Course Road,28.42623,77.08392,sedan,0,8,4.25,0,45,
U02517,2024-11-28,west,Palam Vihar,28.5048,77.03646,suv,1,26,3.62,0,39,0
U02518,2025-04-08,north,DLF Phase 3,28.47646,77.08583,hatchback,0,8,3.62,0,31,
U02519,2024-05-25,west,Palam Vihar,28.52994,77.02975,suv,1,33,4.24,0,35,0
U02520,2024-11-18,north,Golf Course Road,28.42708,77.10876,hatchback,1,29,4.21,0,28,0
U02521,2025-03-27,west,Sector 14,28.45175,77.0319,sedan,0,11,4.55,0,16,
U02522,2025-05-31,west,Palam Vihar,28.50284,77.03287,sedan,1,25,4.56,0,47,0
U02523,2025-09-28,west,Sector 14,28.47496,77.02644,sedan,0,7,4.43,0,52,
U02524,2025-09-25,north,DLF Phase 3,28.48488,77.09145,suv,0,6,3.33,0,48,
U02525,2024-04-29,west,Palam Vihar,28.50857,77.03399,suv,0,3,4.0,0,217,
U02526,2024-02-06,north,Golf Course Road,28.43152,77.1081,hatchback,1,33,3.27,1,2,1
